intended_execution_date,actual_nav_date,days_delayed,lookup_status
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,None,,Unresolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,None,,Unresolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2025-12-01,2025-12-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-05,4.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,None,,Unresolved
2026-01-01,None,,Unresolved
2026-01-01,None,,Unresolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-05,4.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,None,,Unresolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,None,,Unresolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,None,,Unresolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-05,4.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,None,,Unresolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,None,,Unresolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,None,,Unresolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,None,,Unresolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,None,,Unresolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,None,,Unresolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,None,,Unresolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,None,,Unresolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,None,,Unresolved
2026-01-01,None,,Unresolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-05,4.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,None,,Unresolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,None,,Unresolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-05,4.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,None,,Unresolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,None,,Unresolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,None,,Unresolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,None,,Unresolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,None,,Unresolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-02,1.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
2026-01-01,2026-01-01,0.0,Resolved
